ImplementationDir,Latency,Cost
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r1_o1,61817207,0.07829512753666545
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r1_o2,71049391,0.09408782881381286
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r1_o4,33919168,0.12301213663981311
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r1_o8,16558281,0.17738772873617256
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r1_o16,8178892,0.28253093146996605
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r1_o32,8103705,0.48597893561553096
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r2_o1,33317132,0.08880793195432757
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r2_o2,35725485,0.11575632964363813
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r2_o4,17060021,0.164537790884031
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r2_o8,8329401,0.2565350075859564
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r2_o16,8178855,0.37720306590166036
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r4_o1,25690300,0.10102526159084271
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r4_o2,18063522,0.14913939016746086
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r4_o4,8630439,0.23246653542606008
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r4_o8,8329342,0.33442156637533743
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r8_o1,19669092,0.11542326431181485
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r8_o2,18063464,0.17981995373635062
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r8_o4,8630378,0.28084668443846117
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r16_o1,19669065,0.1623880359139831
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf4/r16_o2,18063464,0.27304861956963056
