ImplementationDir,Latency,Cost
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r1_o1,59408644,0.11202325113433198
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r1_o2,29704452,0.12354858484518239
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r1_o4,14852356,0.14363454120990662
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r1_o8,7426308,0.18581873570955404
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r1_o16,3713284,0.27801633028470485
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r1_o32,1856771,0.46857270498108855
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r2_o1,30507188,0.12118015488884615
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r2_o2,15253684,0.13925251618693507
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r2_o4,7626932,0.1725923937431887
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r2_o8,3813556,0.24127174284676367
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r2_o16,1906868,0.38643173351568116
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r2_o32,953524,0.683042315746736
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r4_o1,16056438,0.13472602855596155
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r4_o2,8028278,0.16771623537121327
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r4_o4,4014198,0.23089180396179243
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r4_o8,2007158,0.3647980906895741
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r4_o16,1003638,0.6348564010513496
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r4_o32,514421,1.1812648914460329
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r8_o1,8831041,0.14601939850132842
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r8_o2,4415553,0.18462984628644286
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r8_o4,2207809,0.2659903412611919
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r8_o8,1103937,0.4307109252017579
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r8_o16,627262,0.7623978299891019
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r16_o1,5218348,0.20059641465621017
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r16_o2,2609196,0.28951021165886703
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r16_o4,1304620,0.46372686372345806
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf2/r16_o8,802857,0.8141699120670128
