ImplementationDir,Latency,Cost
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r1_o1,58606044,0.10069709329657883
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r1_o2,29303260,0.11494400014958224
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r1_o4,14651868,0.1422290469118391
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r1_o8,7326172,0.19892354210740007
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r1_o16,3663324,0.31467372819482736
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r1_o32,1831900,0.5427767360443332
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r2_o1,29704480,0.10845115160515986
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r2_o2,14852384,0.13194382118511871
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r2_o4,7426336,0.17507076219273315
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r2_o8,3713312,0.2673103154760633
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r2_o16,1856800,0.4490619724554993
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r4_o1,15253694,0.12344085001887585
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r4_o2,7626942,0.1699441426088567
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r4_o4,3813566,0.2548697031861017
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r4_o8,1906878,0.42834741454224273
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r8_o1,8630406,0.15817026198260573
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r8_o2,4315270,0.2453283374646523
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r8_o4,2157702,0.40539829387211435
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r16_o1,8630327,0.16746176749221817
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r16_o2,4315204,0.25945370874913637
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r16_o4,2157634,0.42502473003967495
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r32_o1,8630289,0.26791652420739226
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r32_o2,4315204,0.434558638908477
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r32_o4,2157634,0.7466562137174036
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf7/r8_o8,1078918,0.7262055838693363
