ImplementationDir,Latency,Cost
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r1_o1,58807172,0.07247236735260808
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r1_o2,70748424,0.08711470998853202
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r1_o4,33768842,0.11510883443383123
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r1_o8,16483214,0.17305654386677208
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r1_o16,8141463,0.29047068989465136
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r2_o1,29905630,0.08415324878375394
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r2_o2,35424582,0.10934984258250173
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r2_o4,16909670,0.15711940669273672
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r2_o8,8254326,0.2524276173330199
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r4_o1,15554994,0.09461670441837439
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r4_o2,17762539,0.13960071336481683
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r4_o4,8479995,0.21979118141476306
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r8_o1,10938686,0.12589793861429863
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r8_o2,8931577,0.2089495453768404
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r16_o1,9734399,0.17466350229003286
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r16_o2,8931502,0.29916253089585515
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r32_o1,9734228,0.21980180353441459
/home/ecelrc/students/drauch/research/scale-cnn/networks/vtr/layers/tdf10/r8_o4,4265217,0.3564089800984393
