ImplementationDir,Latency,Cost
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r1_o1,25872236,0.1176473206971957
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r1_o2,12936236,0.12905846439586582
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r1_o4,6468235,0.14886996406464803
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r1_o5,5880237,0.16802105370002351
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r1_o8,3234235,0.19033516215426916
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r1_o10,2940237,0.2276786127672002
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r1_o20,1470237,0.3559538405239652
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r2_o1,13328168,0.12409369190332713
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r2_o2,6664168,0.14204171296593088
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r2_o4,3332168,0.17516042249859323
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r2_o5,3371369,0.2002300717282447
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r2_o8,1666168,0.24585541452087387
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r2_o10,1685769,0.2964248732112457
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r4_o1,7056110,0.13444901204493165
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r4_o2,3528110,0.1655081388764237
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r4_o4,1764110,0.2262379488357516
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r4_o5,2116911,0.2644187038342914
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r8_o1,3920059,0.14198853558988825
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r8_o2,1960059,0.18119450766074752
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r16_o1,2352039,0.1935796498707182
/home/ecelrc/students/drauch/research/scale-cnn/networks/td_fused/layers/tdf12/r16_o2,1176039,0.27095814101331284
